Time (s),Roll (deg.),Pitch (deg.),Yaw (deg.),Altitude (m),Pressure (Pa),Temeprature (C)
1697045128.1629548,359.5,0.375,111.9375,26.3270425379832,1009.9888415412082,36.426724122371525
1697045128.2213237,359.5,0.375,111.9375,26.3270425379832,1009.9888415412082,36.41789185395464
1697045128.2799108,359.5,0.375,111.9375,27.593656193555184,1009.9685500135305,36.42230799049139
1697045128.338483,359.5,0.375,111.9375,27.002433803258697,1010.049511357897,36.426724122371525
1697045128.3978555,359.5,0.375,111.9375,27.002433803258697,1010.0798967789874,36.426724122371525
1697045128.4564393,359.5,0.375,111.9375,28.015600840185297,1010.0090306692526,36.426724122371525
1697045128.5150728,359.5,0.375,111.9375,27.50944543365367,1009.9280693907291,36.426724122371525
1697045128.5751607,359.5,0.375,111.9375,27.002433803258697,1009.9888415412082,36.41347571276128
1697045128.644561,359.5,0.375,111.9375,27.508572021473796,1010.049511357897,36.426724122371525
1697045128.7099226,359.5,0.375,111.9375,27.84629360230242,1010.0698014577306,36.41347571276128
1697045128.8081582,359.5,0.375,111.9375,27.255076070205543,1009.9686523300632,36.404643416404724
1697045128.9053953,359.5,0.375,111.9375,27.93050778157393,1009.9990365148565,36.400227261241525
1697045129.002619,359.5,0.375,111.9375,27.33929186890316,1009.9585576933323,36.40905956691131
1697045129.099971,359.5,0.375,111.9375,27.592786583031575,1009.8776001490414,36.400227261241525
1697045129.1972053,359.5,0.375,111.9375,27.592786583031575,1010.0091315250138,36.400227261241525
1697045129.2946405,359.5,0.375,111.9375,27.33929186890316,1009.9889414839272,36.404643416404724
1697045129.3918772,359.5,0.375,111.9375,27.170861126366415,1009.9686523300632,36.404643416404724
1697045129.4892972,359.5,0.375,111.9375,27.33929186890316,1010.0496107528862,36.400227261241525
1697045129.5865831,359.5,0.375,111.9375,27.84629360230242,1009.9281731680328,36.404643416404724
1697045129.6823194,359.5,0.375,111.9375,27.33929186890316,1009.9888415412082,36.40905956691131
1697045129.763843,359.5,0.375,111.9375,27.170861126366415,1010.0091315250138,36.40905956691131
1697045129.8611128,359.5,0.375,111.9375,27.508572021473796,1009.9382674105672,36.41347571276128
1697045129.958248,359.5,0.375,111.9375,27.93050778157393,1010.0091315250138,36.41789185395464
1697045130.0554726,359.5,0.375,111.9375,27.170861126366415,1009.9787469460224,36.40905956691131
1697045130.1529005,359.5,0.375,111.9375,27.170861126366415,1009.9585576933323,36.40905956691131
1697045130.250032,359.5,0.375,111.9375,27.508572021473796,1009.9686523300632,36.40905956691131
1697045130.347214,359.5,0.375,111.9375,27.84629360230242,1009.9686523300632,36.41789185395464
1697045130.4447777,359.5,0.375,111.9375,27.508572021473796,1010.0091315250138,36.40905956691131
1697045130.5419757,359.5,0.375,111.9375,27.592786583031575,1009.9888415412082,36.41789185395464
1697045130.6375062,359.5,0.375,111.9375,26.3270425379832,1009.9483616323296,36.40905956691131
1697045130.7276232,359.5,0.375,111.9375,27.255076070205543,1010.0698014577306,36.40905956691131
1697045130.825344,359.5,0.375,111.9375,27.508572021473796,1009.9888415412082,36.41789185395464
1697045130.9228716,359.5,0.375,111.9375,27.086647037385774,1009.9078817563704,36.40905956691131
1697045131.020139,359.5,0.375,111.9375,27.76208027787956,1010.0293214830081,36.41789185395464
1697045131.1173072,359.5,0.375,111.9375,28.184025869629508,1009.9382674105672,36.41789185395464
1697045131.2147558,359.5,0.375,111.9375,27.002433803258697,1009.9888415412082,36.41789185395464
1697045131.3119967,359.5,0.375,111.9375,27.677867808295506,1009.9888415412082,36.41789185395464
1697045131.410194,359.5,0.375,111.9375,27.002433803258697,1009.9888415412082,36.42230799049139
1697045131.5095978,359.5,0.375,111.9375,27.34014546291894,1009.9787469460224,36.40905956691131
1697045131.6105876,359.5,0.375,111.9375,28.8595224669175,1009.9382674105672,36.41789185395464
1697045131.7091572,359.5,0.375,111.9375,27.424358314774505,1010.0090306692526,36.41789185395464
1697045131.784739,359.5,0.375,111.9375,27.677867808295506,1009.9483616323296,36.435556372161955
1697045131.873335,359.5,0.375,111.9375,27.593656193555184,1009.9888415412082,36.42230799049139
1697045131.9712894,359.5,0.375,111.9375,27.34014546291894,1009.9280693907291,36.42230799049139
1697045132.0684571,359.5,0.375,111.9375,27.34014546291894,1010.0090306692526,36.426724122371525
1697045132.1657023,359.5,0.375,111.9375,27.677867808295506,1009.8471082438809,36.426724122371525
1697045132.2628717,359.5,0.375,111.9375,27.677867808295506,1009.9888415412082,36.426724122371525
1697045132.3601263,359.5,0.375,111.9375,27.255933465907106,1009.9280693907291,36.431140249595046
1697045132.457275,359.5,0.375,111.9375,26.83400989955541,1009.9989361156189,36.426724122371525
1697045132.5550375,359.5,0.375,111.9375,26.664732828542473,1009.9685500135305,36.435556372161955
1697045132.649778,359.5,0.375,111.9375,27.42523552857621,1010.0292197141843,36.435556372161955
1697045132.7087846,359.5,0.375,111.9375,27.34102647832772,1010.0796919628145,36.45322081586346
1697045132.7670496,359.5,0.375,111.9375,27.848092280473654,1009.9987254564663,36.45322081586346
1697045132.825548,359.5,0.375,111.9375,27.00419882556445,1010.0695975546602,36.45322081586346
1697045132.8842125,359.5,0.375,111.9375,27.08840445653149,1009.9785381130224,36.462053009774536
1697045132.9434066,359.5,0.375,111.9375,26.834886303400566,1009.9076661673006,36.457636915147305
1697045133.0024438,359.5,0.375,111.9375,26.412965099968986,1009.9683355198082,36.448804711923
1697045133.060898,359.5,0.375,111.9375,27.42614016419888,1010.0088190970085,36.47088518505916
1697045133.1193495,359.5,0.375,111.9375,27.510346267743053,1009.9987254564663,36.45322081586346
1697045133.1773882,359.5,0.375,111.9375,27.00419882556445,1010.0695975546602,36.457636915147305
1697045133.236297,359.5,0.375,111.9375,27.34193491546892,1010.0392086931785,36.457636915147305
1697045133.2950654,359.5,0.375,111.9375,27.00419882556445,1010.0493027071316,36.462053009774536
1697045133.3539734,359.5,0.375,111.9375,27.679681692673675,1010.0392086931785,36.466469099745154
1697045133.412778,359.5,0.375,111.9375,27.173526982402453,1010.0189127167635,36.462053009774536
1697045133.4718094,359.5,0.375,111.9375,27.00419882556445,1010.0088190970085,36.466469099745154
1697045133.5304363,359.5,0.375,111.9375,27.511274524061687,1010.0088190970085,36.462053009774536
1697045133.60043,359.5,0.375,111.9375,27.2577305215335,1010.0088190970085,36.462053009774536
1697045133.6636453,359.5,0.375,111.9375,27.00419882556445,1010.0088190970085,36.462053009774536
1697045133.7242787,359.5,0.375,111.9375,27.511274524061687,1009.9582422526765,36.462053009774536
1697045133.7826061,359.5,0.375,111.9375,26.919994049406707,1009.9278519755292,36.466469099745154
1697045133.841149,359.5,0.375,111.9375,27.511274524061687,1010.0290063157283,36.47530126571655
1697045133.8999393,359.5,0.375,111.9375,27.679681692673675,1010.0189127167635,36.47530126571655
1697045133.9588268,359.5,0.375,111.9375,26.751587061504353,1010.0189127167635,36.47088518505916
1697045134.0173,359.5,0.375,111.9375,26.751587061504353,1009.9784287661538,36.47088518505916
1697045134.0759654,359.5,0.375,111.9375,26.835790128053343,1010.0088190970085,36.47530126571655
1697045134.1347044,359.5,0.375,111.9375,27.342870774622927,1009.9480377006153,36.47088518505916
1697045134.193388,359.5,0.375,111.9375,26.751587061504353,1010.0290063157283,36.462053009774536
1697045134.2518258,359.5,0.375,111.9375,27.84903275381319,1010.0290063157283,36.47088518505916
1697045134.3105357,359.5625,0.375,111.9375,27.342870774622927,1009.9885219917107,36.47530126571655
1697045134.369249,359.5625,0.375,111.9375,26.667384849754818,1010.0694906726696,36.47088518505916
1697045134.427649,359.5625,0.375,111.9375,27.089324298070864,1009.9480377006153,36.466469099745154
1697045134.486486,359.5625,0.375,111.9375,27.342870774622927,1009.9480377006153,36.462053009774536
1697045134.5453296,359.5625,0.375,112.0,28.186801672429265,1009.9683355198082,36.47088518505916
1697045134.6065316,359.5625,0.375,111.9375,27.089324298070864,1010.0290063157283,36.47530126571655
1697045134.6649795,359.5625,0.375,111.9375,27.173526982402453,1010.0390998939022,36.47971734171733
1697045134.723175,359.5625,0.375,111.9375,28.10260013475972,1010.0390998939022,36.47088518505916
1697045134.7817564,359.5625,0.375,111.9375,26.751587061504353,1009.9480377006153,36.47971734171733
1697045134.8407297,359.5625,0.375,112.0,26.667384849754818,1009.9480377006153,36.47088518505916
1697045134.8994036,359.5625,0.375,112.0,26.835790128053343,1010.0290063157283,36.47971734171733
1697045134.9584022,359.5625,0.375,112.0,26.667384849754818,1010.059396700296,36.47971734171733
1697045135.0167108,359.5625,0.375,112.0,27.00512246853381,1010.0087083804531,36.47530126571655
1697045135.0751128,359.5625,0.375,112.0,27.511274524061687,1009.9075534424404,36.47971734171733
1697045135.1333156,359.5625,0.375,112.0,26.58318349280474,1010.0491934512833,36.47971734171733
1697045135.192275,359.5625,0.375,112.0,27.25867018208306,1010.0592869878697,36.47971734171733
1697045135.251355,359.5625,0.375,112.0,27.342870774622927,1009.9581305319759,36.47971734171733
1697045135.3113873,359.5625,0.375,112.0,26.58318349280474,1009.9885219917107,36.47971734171733
1697045135.3700426,359.5625,0.375,112.0,27.596429558476924,1009.9682233425463,36.47530126571655
1697045135.4289489,359.5625,0.375,112.0,27.25867018208306,1009.9176459003953,36.47971734171733
1697045135.487337,359.5625,0.4375,112.0625,26.58318349280474,1010.0795846242509,36.47530126571655
1697045135.5464525,359.5625,0.4375,112.0625,27.596429558476924,1010.0087083804531,36.488549479749054
1697045135.6089628,359.5625,0.4375,112.0625,27.174470444327884,1009.9581305319759,36.47971734171733
1697045135.6678941,359.5625,0.4375,112.0625,27.25867018208306,1010.0491934512833,36.488549479749054
1697045135.7263956,359.5625,0.4375,112.0625,27.512230202924396,1009.9682233425463,36.488549479749054
1697045135.7847426,359.5625,0.4375,112.0625,27.596429558476924,1010.0087083804531,36.4841334130615
1697045135.8433979,359.5625,0.4375,112.0625,27.174470444327884,1009.9682233425463,36.488549479749054
1697045135.9021046,359.5625,0.4375,112.0625,27.342870774622927,1009.988408901309,36.47971734171733
1697045135.9623246,359.5625,0.4375,112.0625,27.85000065040024,1009.9682233425463,36.488549479749054
1697045136.021017,359.5625,0.4375,112.0625,27.512230202924396,1010.0693805036603,36.4841334130615
1697045136.0797522,359.5625,0.4375,112.0625,27.174470444327884,1009.9074374306479,36.488549479749054
1697045136.1381123,359.5625,0.4375,112.0625,27.512230202924396,1009.988408901309,36.488549479749054
1697045136.1968637,359.5625,0.4375,112.0625,27.006073533137208,1010.0389878076141,36.488549479749054
1697045136.255785,359.5625,0.4375,112.0625,27.174470444327884,1009.9783161323244,36.47971734171733
1697045136.3149028,359.5625,0.4375,112.0625,27.512230202924396,1009.9985016494992,36.49738159915432
1697045136.3736355,359.5625,0.4375,112.0625,27.174470444327884,1009.9682233425463,36.488549479749054
1697045136.431964,359.5625,0.4375,112.0625,27.090271561342657,1009.9682233425463,36.488549479749054
1697045136.4910536,359.5625,0.4375,112.0625,27.85000065040024,1009.988408901309,36.488549479749054
1697045136.5502014,359.5625,0.4375,112.0625,27.090271561342657,1009.9985016494992,36.488549479749054
1697045136.6144793,359.625,0.4375,112.125,27.174470444327884,1009.8973454084671,36.488549479749054
1697045136.6730022,359.5625,0.5,112.125,28.187781787542477,1009.9783161323244,36.488549479749054
1697045136.7317343,359.625,0.4375,112.125,27.174470444327884,1009.988408901309,36.488549479749054
1697045136.7904294,359.625,0.4375,112.125,26.58318349280474,1010.0895674728483,36.488549479749054
1697045136.8485887,359.625,0.4375,112.125,27.174470444327884,1009.9479231495179,36.488549479749054
1697045136.9073339,359.625,0.4375,112.125,26.752522108645607,1009.988408901309,36.488549479749054
1697045136.966243,359.625,0.4375,112.125,27.681605268000457,1009.9681078783003,36.49738159915432
1697045137.0249782,359.625,0.4375,112.125,27.42803170213689,1010.0288946860226,36.488549479749054
1697045137.0835044,359.625,0.4375,112.125,27.006073533137208,1009.9783161323244,36.492965541779995
1697045137.1419017,359.625,0.4375,112.125,27.006073533137208,1010.0490809084077,36.49738159915432
1697045137.201276,359.625,0.5,112.125,27.51321330463617,1010.0085943768922,36.49738159915432
1697045137.2602942,359.625,0.4375,112.125,27.343834056124248,1009.9276214126303,36.49738159915432
1697045137.3191285,359.625,0.4375,112.125,27.006073533137208,1010.0186870834876,36.492965541779995
1697045137.3778052,359.625,0.4375,112.125,26.33058455067746,1009.9681078783003,36.492965541779995
1697045137.4361062,359.625,0.4375,112.125,27.17544132838911,1009.988408901309,36.50179765187204
1697045137.4945788,359.625,0.4375,112.125,27.343834056124248,1009.9985016494992,36.49738159915432
1697045137.553696,359.625,0.4375,112.125,27.343834056124248,1010.0085943768922,36.49738159915432
1697045137.6166756,359.625,0.5,112.125,27.85000065040024,1010.079473998654,36.492965541779995
1697045137.698692,359.625,0.5,112.1875,27.596429558476924,1010.0188015436352,36.488549479749054
1697045137.7961082,359.625,0.5,112.1875,26.667384849754818,1010.0390998939022,36.47971734171733
1697045137.8934438,359.625,0.5,112.1875,27.00512246853381,1009.9378307539354,36.47971734171733
1697045137.99061,359.625,0.5,112.125,27.00512246853381,1009.9885219917107,36.47088518505916
1697045138.1090837,359.625,0.5,112.1875,27.342870774622927,1009.9986151964777,36.47530126571655
1697045138.1913068,359.625,0.5,112.125,26.836721373828563,1009.988408901309,36.47971734171733
1697045138.2889223,359.625,0.5,112.125,26.58318349280474,1010.0997724650296,36.47971734171733
1697045138.386851,359.625,0.4375,104.125,27.00512246853381,1009.9480377006153,36.47971734171733
1697045138.4848967,359.625,0.5,112.125,27.512230202924396,1010.0087083804531,36.47971734171733
1697045138.5849235,359.6875,0.4375,104.125,27.342870774622927,1010.0087083804531,36.4841334130615
1697045138.6795695,359.6875,0.4375,112.125,27.174470444327884,1009.9277383375608,36.47971734171733
1697045138.742353,359.6875,0.5,112.125,27.006073533137208,1010.0490809084077,36.49738159915432
1697045138.801627,359.6875,0.4375,112.125,26.246386612871103,1010.0490809084077,36.50179765187204
1697045138.8603845,359.6875,0.4375,112.125,27.17544132838911,1010.0490809084077,36.50179765187204
1697045138.9192517,359.6875,0.5,112.1875,28.10459539174295,1010.028779769283,36.50621369993314
1697045138.9776313,359.6875,0.5,112.1875,27.429018605086807,1009.9882925238949,36.50179765187204
1697045139.036222,359.6875,0.5,112.1875,27.76680165318815,1009.9681078783003,36.50621369993314
1697045139.0949998,359.6875,0.5,112.1875,27.344824760282783,1010.028779769283,36.50179765187204
1697045139.15342,359.6875,0.5,112.1875,27.76680165318815,1009.9478053114299,36.51504578208551
1697045139.2117987,359.6875,0.5,112.1875,26.753484577115913,1009.8668309852619,36.51062974333763
1697045139.2703617,359.6875,0.5,112.1875,27.850995970559467,1009.8769221566746,36.50621369993314
1697045139.3284767,359.6875,0.5,112.1875,27.598415582671713,1009.9882925238949,36.51504578208551
1697045139.3868437,359.6875,0.5,112.1875,27.007052019679627,1009.927501200702,36.51062974333763
1697045139.4456902,359.6875,0.5,112.1875,26.753484577115913,1009.927501200702,36.51504578208551
1697045139.5044398,359.6875,0.4375,112.125,27.344824760282783,1010.0388724342776,36.51062974333763
1697045139.5632367,359.6875,0.4375,112.125,27.260631770224112,1010.0793600859867,36.51062974333763
1697045139.6292133,359.6875,0.4375,112.125,27.17544132838911,1009.9679891270349,36.50621369993314
1697045139.6879346,359.6875,0.4375,112.125,26.8386661299712,1009.9679891270349,36.50621369993314
1697045139.7463057,359.6875,0.4375,112.125,27.682608190557257,1010.0489650784693,36.51504578208551
1697045139.8047771,359.6875,0.4375,112.125,28.020402311295026,1009.9679891270349,36.51062974333763
1697045139.8631692,359.6875,0.4375,112.125,27.091246246656773,1009.9375927039093,36.51946181617677
1697045139.9216912,359.6875,0.4375,112.125,28.020402311295026,1009.9679891270349,36.51946181617677
1697045139.9799733,359.6875,0.4375,112.125,27.344824760282783,1010.0084770862902,36.51504578208551
1697045140.0386922,359.6875,0.4375,112.125,27.260631770224112,1010.0084770862902,36.51946181617677
1697045140.0971875,359.6875,0.4375,112.125,27.17643963490586,1009.9478053114299,36.51946181617677
1697045140.155809,359.6875,0.4375,112.125,27.17643963490586,1010.0084770862902,36.52387784561142
1697045140.214257,359.6875,0.4375,112.125,27.17643963490586,1009.9983848154935,36.51062974333763
1697045140.27275,359.6875,0.4375,112.125,26.500903313930632,1009.8971044371045,36.52387784561142
1697045140.3318079,359.6875,0.4375,112.125,27.17643963490586,1009.9881728594323,36.52387784561142
1697045140.3901982,359.6875,0.4375,112.125,27.767828198334783,1009.9881728594323,36.52387784561142
1697045140.4487007,359.6875,0.4375,112.125,27.09224835432312,1009.9780810036351,36.51504578208551
1697045140.507432,359.6875,0.4375,112.125,27.430032931097305,1009.927501200702,36.53270989051089
1697045140.5661736,359.6875,0.4375,112.125,27.09224835432312,1010.0590577018567,36.51504578208551
1697045140.6276703,359.6875,0.4375,112.125,27.17643963490586,1009.9881728594323,36.52387784561142
1697045140.686089,359.6875,0.4375,112.125,26.754474467230093,1009.9982646944243,36.52387784561142
1697045140.7440176,359.6875,0.4375,112.125,27.852018714590944,1009.9780810036351,36.52387784561142
1697045140.8027153,359.6875,0.4375,112.125,27.17643963490586,1009.9679891270349,36.52387784561142
1697045140.8616147,359.6875,0.4375,112.125,27.345842887408445,1010.0590577018567,36.52829387038946
1697045140.920644,359.6875,0.4375,112.125,27.09224835432312,1009.907195546119,36.51946181617677
1697045140.9793098,359.6875,0.4375,112.125,27.17643963490586,1009.9476841863149,36.53270989051089
1697045141.0377011,359.6875,0.4375,112.125,27.17643963490586,1009.9679891270349,36.52387784561142
1697045141.0958543,359.6875,0.4375,112.125,27.00805792848081,1009.9679891270349,36.52387784561142
1697045141.154582,359.6875,0.4375,112.125,27.00805792848081,1009.907195546119,36.51946181617677
1697045141.2133691,359.6875,0.4375,112.125,27.00805792848081,1010.028661565473,36.53270989051089
1697045141.2722428,359.6875,0.4375,112.125,26.670283659239246,1010.0893354471779,36.53270989051089
1697045141.330497,359.6875,0.4375,112.125,27.515261777880973,1009.9881728594323,36.52387784561142
1697045141.3890276,359.6875,0.4375,112.125,27.17643963490586,1010.0387537738559,36.52387784561142
1697045141.4473934,359.6875,0.4375,112.125,27.00805792848081,1009.9881728594323,36.53270989051089
1697045141.5061872,359.6875,0.4375,112.125,27.683638536799375,1009.9273777017381,36.52829387038946
1697045141.5651858,359.6875,0.4375,112.125,27.430032931097305,1009.9881728594323,36.52387784561142
1697045141.627045,359.6875,0.4375,112.125,27.683638536799375,1009.9375927039093,36.52829387038946
1697045141.6856246,359.6875,0.4375,112.125,27.683638536799375,1010.0083565086096,36.52829387038946
1697045141.7441049,359.6875,0.4375,112.125,27.00805792848081,1009.9982646944243,36.53270989051089
1697045141.802987,359.6875,0.4375,112.125,27.683638536799375,1009.907195546119,36.53270989051089
1697045141.861937,359.6875,0.4375,112.125,28.35926191011445,1009.907195546119,36.52387784561142
1697045141.9209242,359.6875,0.4375,112.125,27.00805792848081,1010.0083565086096,36.53270989051089
1697045141.9793158,359.6875,0.4375,112.125,27.515261777880973,1009.9780810036351,36.52829387038946
1697045142.0376594,359.6875,0.4375,112.125,26.839679640973195,1009.9678670887125,36.53270989051089
1697045142.0957673,359.6875,0.4375,112.125,27.683638536799375,1010.0792428862129,36.53270989051089
1697045142.154173,359.6875,0.4375,112.125,27.683638536799375,1009.9678670887125,36.52829387038946
1697045142.2130315,359.6875,0.4375,112.125,26.839679640973195,1009.9273777017381,36.53270989051089
1697045142.2718067,359.6875,0.4375,112.125,26.923868357359247,1010.0083565086096,36.5371259059757
1697045142.3302405,359.6875,0.4375,112.125,27.00805792848081,1009.9678670887125,36.5371259059757
1697045142.3884935,359.6875,0.4375,112.125,27.515261777880973,1009.9070696733087,36.53270989051089
1697045142.4465675,359.6875,0.4375,112.125,27.515261777880973,1010.0589381281972,36.55037392443046
1697045142.5056863,359.6875,0.4375,112.125,26.164140262814616,1010.0083565086096,36.5371259059757
1697045142.5648656,359.6875,0.4375,112.125,27.515261777880973,1010.0184483019875,36.5415419167839
1697045142.6277661,359.6875,0.4375,112.125,26.839679640973195,1010.0285400745552,36.5415419167839
1697045142.6863272,359.6875,0.4375,112.125,27.5994497299798,1009.9273777017381,36.5415419167839
1697045142.744777,359.6875,0.4375,112.125,26.839679640973195,1009.9880499078834,36.53270989051089
1697045142.8034108,359.6875,0.4375,112.125,27.177465364192976,1010.0285400745552,36.5415419167839
1697045142.8621175,359.6875,0.4375,112.125,27.431074680493058,1009.9475597741351,36.5415419167839
1697045142.9207885,359.6875,0.4375,112.125,27.5994497299798,1009.9475597741351,36.5371259059757
1697045142.9793255,359.6875,0.4375,112.125,27.515261777880973,1010.0083565086096,36.53270989051089
1697045143.0381749,359.6875,0.4375,112.125,27.431074680493058,1009.9171603049108,36.5371259059757
1697045143.0966942,359.6875,0.4375,112.125,27.6846963070318,1009.9880499078834,36.55037392443046
1697045143.1554985,359.6875,0.4375,112.125,27.346888437811135,1010.0285400745552,36.5415419167839
1697045143.2143512,359.6875,0.4375,112.125,28.022514868289882,1009.9880499078834,36.5415419167839
1697045143.273118,359.6875,0.4375,112.125,27.431074680493058,1010.0285400745552,36.545957922935486
1697045143.33141,359.6875,0.4375,112.125,29.12021904410838,1009.9576507791218,36.5415419167839
1697045143.3901393,359.6875,0.4375,112.125,27.346888437811135,1010.0285400745552,36.5415419167839
1697045143.4485757,359.6875,0.4375,112.125,28.022514868289882,1009.9171603049108,36.545957922935486
1697045143.5076478,359.6875,0.4375,112.125,27.515261777880973,1010.0487235572566,36.545957922935486
1697045143.5686986,359.6875,0.4375,112.125,27.346888437811135,1009.8766698636208,36.5415419167839
1697045143.637869,359.6875,0.4375,112.125,27.853068882824246,1009.9070696733087,36.5415419167839
1697045143.7080743,359.6875,0.4375,112.125,28.021444877440665,1009.9273777017381,36.53270989051089
1697045143.804869,359.6875,0.4375,112.125,27.683638536799375,1009.9577756479166,36.53270989051089
1697045143.8859549,359.6875,0.4375,112.125,27.683638536799375,1009.9476841863149,36.52829387038946
1697045143.983326,359.6875,0.4375,112.125,27.515261777880973,1009.9375927039093,36.52387784561142
1697045144.0805123,359.6875,0.4375,112.125,27.683638536799375,1010.0083565086096,36.53270989051089
1697045144.1777563,359.6875,0.4375,112.125,27.767828198334783,1009.907195546119,36.52829387038946
1697045144.274987,359.6875,0.4375,112.125,28.35926191011445,1009.9172866343307,36.52829387038946
1697045144.3721583,359.6875,0.4375,112.125,28.611831165908107,1009.9982646944243,36.53270989051089
1697045144.4692044,359.6875,0.4375,112.125,27.683638536799375,1009.9678670887125,36.53270989051089
1697045144.5666077,359.6875,0.4375,112.125,28.35926191011445,1009.8566162032191,36.52387784561142
1697045144.661731,359.6875,0.4375,112.125,27.515261777880973,1009.8667069388431,36.53270989051089
1697045144.7457697,359.6875,0.4375,112.125,27.515261777880973,1009.9678670887125,36.52829387038946
1697045144.843299,359.6875,0.4375,112.125,26.839679640973195,1009.9273777017381,36.53270989051089
1697045144.9403827,359.6875,0.4375,112.125,28.021444877440665,1009.9172866343307,36.53270989051089
1697045145.0382326,359.6875,0.4375,112.125,27.683638536799375,1010.0083565086096,36.53270989051089
1697045145.1355038,359.6875,0.4375,112.125,28.2750738676067,1010.0083565086096,36.53270989051089
1697045145.2326744,359.6875,0.4375,112.125,26.58609370596915,1009.9273777017381,36.53270989051089
1697045145.3297448,359.6875,0.4375,112.125,27.767828198334783,1009.9678670887125,36.5371259059757
1697045145.427069,359.6875,0.4375,112.125,28.35926191011445,1009.9273777017381,36.53270989051089
1697045145.5243309,359.6875,0.4375,112.125,27.515261777880973,1009.9273777017381,36.5371259059757
1697045145.621731,359.6875,0.4375,112.125,28.19088667980494,1009.9982646944243,36.5371259059757
1697045145.718392,359.6875,0.4375,104.125,27.346888437811135,1009.9475597741351,36.5415419167839
1697045145.8087583,359.6875,0.4375,112.125,27.853068882824246,1009.9070696733087,36.5415419167839
1697045145.906791,359.6875,0.4375,112.125,26.75549177930297,1009.8463990265502,36.5415419167839
1697045146.0045466,359.6875,0.4375,112.125,27.6846963070318,1009.9070696733087,36.545957922935486
1697045146.1018226,359.6875,0.4375,112.125,28.19088667980494,1010.0184483019875,36.545957922935486
1697045146.1989946,359.6875,0.4375,112.125,28.19088667980494,1009.9374687483405,36.5371259059757
1697045146.2961833,359.6875,0.4375,112.125,28.022514868289882,1009.9374687483405,36.5415419167839
1697045146.3933442,359.6875,0.4375,112.125,28.106700346699334,1010.0285400745552,36.5415419167839
1697045146.493087,359.6875,0.4375,112.125,27.346888437811135,1009.9273777017381,36.545957922935486
1697045146.5905762,359.6875,0.4375,112.125,28.52871516959536,1009.9070696733087,36.545957922935486
1697045146.6892905,359.6875,0.4375,112.125,27.938330244581504,1009.8867601010305,36.55037392443046
1697045146.7705011,359.6875,0.4375,112.125,28.36034412237245,1009.9576507791218,36.55037392443046
1697045146.8653922,359.6875,0.4375,112.125,28.36034412237245,1009.7551987372586,36.55037392443046
1697045146.9628878,359.6875,0.4375,112.125,28.782368784183866,1009.9171603049108,36.55920591345057
1697045147.059972,359.6875,0.4375,112.125,27.262703049835206,1009.9677417632977,36.545957922935486
1697045147.1573844,359.6875,0.4375,112.125,27.938330244581504,1009.9677417632977,36.55478992126882
1697045147.2546985,359.6875,0.4375,104.125,27.00909125984575,1010.008232643815,36.55037392443046
1697045147.3523335,359.6875,0.4375,112.125,27.600511301189645,1009.9171603049108,36.55478992126882
1697045147.4498007,359.6875,0.4375,112.125,27.346888437811135,1010.008232643815,36.55478992126882
1697045147.5475347,359.75,0.4375,112.125,27.178518516560352,1009.9272509157034,36.55478992126882
1697045147.64312,359.75,0.4375,112.125,27.178518516560352,1010.0588152673865,36.55920591345057
1697045147.718604,359.75,0.4375,112.125,27.68578150157427,1010.0487235572566,36.55478992126882
1697045147.815946,359.75,0.4375,112.125,27.262703049835206,1009.9677417632977,36.55478992126882
1697045147.9139442,359.6875,0.4375,112.125,27.516327150038727,1009.9677417632977,36.55920591345057
1697045148.0115278,359.6875,0.4375,112.125,27.854146475559443,1009.9272509157034,36.55037392443046
1697045148.1087222,359.6875,0.5,112.1875,27.178518516560352,1010.008232643815,36.55920591345057
1697045148.205835,359.6875,0.5,112.1875,28.022514868289882,1009.9576507791218,36.55037392443046
1697045148.3034,359.6875,0.5,112.1875,28.529817205861388,1009.9778327266619,36.55920591345057
1697045148.4007294,359.6875,0.5,112.1875,27.34796141181552,1010.0284152964944,36.55920591345057
1697045148.4981668,359.6875,0.5,112.1875,27.769963561223697,1009.8259574893106,36.55920591345057
1697045148.5955784,359.6875,0.5,112.1875,27.854146475559443,1009.987923669213,36.55920591345057
1697045148.6961122,359.6875,0.5,112.1875,27.517419946299928,1010.0081054918686,36.57686983561143
1697045148.7589993,359.6875,0.5,112.1875,27.77107237959563,1009.7651519389905,36.58128580451012
1697045148.8184295,359.6875,0.5,112.1875,27.433240450679936,1009.8764044222792,36.58570176875219
1697045148.8775368,359.6875,0.5,112.1875,27.180707091795195,1009.967481251042,36.58128580451012
1697045148.936859,359.6875,0.5,112.1875,27.096531014827004,1009.8460000434993,36.58570176875219
1697045148.9958313,359.6875,0.5,112.1875,28.02588939222203,1009.9269874822731,36.59453368326649
1697045149.05451,359.6875,0.5,112.1875,26.84288470945023,1009.967481251042,36.59453368326649
1697045149.113025,359.6875,0.5,112.1875,27.772208623000722,1009.8055063734914,36.590117728337646
1697045149.1721845,359.6875,0.5,112.1875,27.096531014827004,1009.9876613303587,36.590117728337646
1697045149.2313163,359.6875,0.5,112.1875,26.758708250402375,1010.038246260585,36.59894963353872
1697045149.2901413,359.6875,0.5,112.1875,28.363755314805665,1009.9876613303587,36.60336557915434
1697045149.3487103,359.6875,0.5,112.1875,27.51854016698924,1010.038246260585,36.60336557915434
1697045149.4074655,359.6875,0.5,112.1875,28.447929008813155,1010.0180654761767,36.59894963353872
