Time (s),Roll (deg.),Pitch (deg.),Yaw (deg.),Altitude (m),Pressure (Pa),Temeprature (C)
1697042389.6503873,358.0,-0.875,355.625,31.94853480137401,1009.466922886536,37.618909367825836
1697042389.7087495,358.0,-0.875,355.625,31.864585185466147,1009.4062268499448,37.632153963670135
1697042389.7672925,358.0,-0.875,355.625,31.525901618435064,1009.4062268499448,37.618909367825836
1697042389.8262737,358.0,-0.875,355.625,31.69668851391671,1009.3351269503733,37.618909367825836
1697042389.8851945,358.0,-0.875,355.625,31.78063642298038,1009.4263433772221,37.627739103045315
1697042389.9436703,6.0,-0.875,355.625,32.203279502393606,1009.466922886536,37.627739103045315
1697042390.0019069,358.0,-0.875,355.625,31.358004184944832,1009.4974434295779,37.632153963670135
1697042390.060228,358.0,-0.875,355.625,32.203279502393606,1009.4568642603933,37.632153963670135
1697042390.1192098,358.0,-0.875,355.625,32.374089422341584,1009.3351269503733,37.63656881963834
1697042390.1780624,358.0,-0.875,355.625,31.69668851391671,1009.4263433772221,37.627739103045315
1697042390.237069,358.0,-0.875,355.625,31.190110165147903,1009.5075024287739,37.63656881963834
1697042390.2958176,358.0,-0.875,355.625,31.528795256031064,1009.4263433772221,37.63656881963834
1697042390.3540404,358.0,-0.875,355.625,31.69668851391671,1009.466922886536,37.640983670949936
1697042390.4145548,358.0,-0.875,355.625,32.374089422341584,1009.4870400755193,37.63656881963834
1697042390.4758766,358.0,-0.875,355.625,31.69668851391671,1009.3958217597702,37.632153963670135
1697042390.5344481,358.0,-0.875,355.625,31.69668851391671,1009.4464598201033,37.63656881963834
1697042390.5933256,358.0,-0.875,355.625,32.374089422341584,1009.3652994080392,37.627739103045315
1697042390.6520345,358.0,-0.875,355.625,32.374089422341584,1009.4464598201033,37.63656881963834
1697042390.7136922,358.0,-0.875,355.625,32.03538359278497,1009.52762036386,37.63656881963834
1697042390.7770615,358.0,-0.875,355.625,31.528795256031064,1009.4464598201033,37.63656881963834
1697042390.8364244,358.0,-0.875,355.625,31.27405674834024,1009.4464598201033,37.632153963670135
1697042390.8955467,358.0,-0.875,355.625,31.358004184944832,1009.4464598201033,37.63656881963834
1697042390.9544382,358.0,-0.875,355.625,31.86749109681552,1009.4464598201033,37.63656881963834
1697042391.012682,358.0,-0.875,355.625,32.206197688298175,1009.52762036386,37.64539851760492
1697042391.0723593,358.0,-0.875,355.625,31.528795256031064,1009.4464598201033,37.640983670949936
1697042391.1312766,358.0,-0.875,355.625,31.86749109681552,1009.4159374143496,37.640983670949936
1697042391.1905315,358.0,-0.875,355.625,32.206197688298175,1009.4565180098912,37.63656881963834
1697042391.2491348,358.0,-0.875,355.625,32.206197688298175,1009.5477382145282,37.649813359603286
1697042391.3078024,358.0,-0.875,355.625,32.206197688298175,1009.4565180098912,37.640983670949936
1697042391.3661711,358.0,-0.875,355.625,31.86749109681552,1009.4565180098912,37.64539851760492
1697042391.4251075,358.0,-0.875,355.625,31.86749109681552,1009.37535685173,37.64539851760492
1697042391.487802,358.0,-0.875,355.625,31.86749109681552,1009.4565180098912,37.64539851760492
1697042391.5461252,358.0,-0.875,355.625,31.276961769772395,1009.3854142743204,37.649813359603286
1697042391.6047165,358.0,-0.875,355.625,31.86749109681552,1009.37535685173,37.640983670949936
1697042391.663082,358.0,-0.875,355.625,31.86749109681552,1009.4055290561897,37.64539851760492
1697042391.7217872,358.0,-0.875,355.625,30.935382787524496,1009.3652994080392,37.649813359603286
1697042391.7808146,358.0,-0.875,355.625,31.528795256031064,1009.37535685173,37.64539851760492
1697042391.8397973,358.0,-0.875,355.625,32.122253101377645,1009.3854142743204,37.63656881963834
1697042391.8983536,358.0,-0.875,355.625,31.86749109681552,1009.4665761785759,37.649813359603286
1697042391.9568594,358.0,-0.875,355.625,32.038309367854616,1009.4665761785759,37.640983670949936
1697042392.0153613,358.0,-0.875,355.625,31.69960201447543,1009.3448333715746,37.649813359603286
1697042392.0741146,358.0,-0.875,355.625,32.88364312648174,1009.4665761785759,37.64539851760492
1697042392.1328704,358.0,-0.875,355.625,32.37702747271414,1009.4461107379466,37.65422819694504
1697042392.191713,358.0,-0.875,355.625,32.038309367854616,1009.4866924526272,37.65422819694504
1697042392.2502944,358.0,-0.875,355.625,31.69960201447543,1009.4665761785759,37.65422819694504
1697042392.308477,358.0,-0.875,355.625,31.870424460971538,1009.3143091571447,37.65422819694504
1697042392.366968,358.0,-0.875,355.625,31.786483287611496,1009.4055290561897,37.658643029630184
1697042392.4256883,358.0,-0.875,355.625,32.29308497352703,1009.4055290561897,37.65422819694504
1697042392.4888132,358.0,-0.875,355.625,32.038309367854616,1009.4866924526272,37.65422819694504
1697042392.547482,358.0,-0.875,355.625,31.36090541178953,1009.4665761785759,37.65422819694504
1697042392.6061378,358.0,-0.875,355.625,30.854332366501147,1009.5879736625591,37.65422819694504
1697042392.6646192,358.0,-0.875,355.625,31.19301898115276,1009.4259952099869,37.65422819694504
1697042392.7231965,358.0,-0.875,355.625,31.19301898115276,1009.4461107379466,37.65422819694504
1697042392.782116,358.0,-0.875,355.625,31.870424460971538,1009.496750557991,37.658643029630184
1697042392.8409774,358.0,-0.875,355.625,31.53171634571551,1009.4461107379466,37.65422819694504
1697042392.8992927,358.0,-0.875,355.625,31.870424460971538,1009.4155864154662,37.65422819694504
1697042392.9578092,358.0,-0.875,355.625,31.870424460971538,1009.496750557991,37.65422819694504
1697042393.0163186,358.0,-0.875,355.625,31.69960201447543,1009.4561684702667,37.663057857658714
1697042393.0749118,358.0,-0.875,355.625,31.61565875339672,1009.4866924526272,37.663057857658714
1697042393.1340349,358.0,-0.875,355.625,31.870424460971538,1009.4155864154662,37.663057857658714
1697042393.1930048,358.0,-0.875,355.625,31.786483287611496,1009.5068086422451,37.65422819694504
1697042393.253304,358.0,-0.875,355.625,31.53171634571551,1009.4155864154662,37.671887499745935
1697042393.3118532,358.0,-0.875,355.625,31.786483287611496,1009.4055290561897,37.658643029630184
1697042393.370421,358.0,-0.875,355.625,31.53171634571551,1009.4155864154662,37.65422819694504
1697042393.43191,358.0,-0.875,355.625,31.954366487719245,1009.3954716758072,37.65422819694504
1697042393.516945,358.0,-0.875,355.625,31.69960201447543,1009.3854142743204,37.64539851760492
1697042393.603756,358.0,-0.875,355.625,31.36090541178953,1009.3954716758072,37.65422819694504
1697042393.666763,358.0,-0.875,355.625,31.69960201447543,1009.476634326155,37.658643029630184
1697042393.7257156,358.0,-0.875,355.625,32.63181421161206,1009.3850613587159,37.658643029630184
1697042393.784847,358.0,-0.875,355.625,31.702542967634194,1009.4662261814781,37.65422819694504
1697042393.8439002,358.0,-0.875,355.625,32.0412625962425,1009.4256437536355,37.658643029630184
1697042393.9022696,358.0,-0.875,355.625,31.702542967634194,1009.4256437536355,37.663057857658714
1697042393.960917,358.0,-0.875,355.625,31.786483287611496,1009.4662261814781,37.663057857658714
1697042394.0196476,358.0,-0.875,355.625,31.702542967634194,1009.4256437536355,37.671887499745935
1697042394.0782068,358.0,-0.875,355.625,31.702542967634194,1009.4256437536355,37.66747268103063
1697042394.1370494,358.0,-0.875,355.625,31.447774791417043,1009.3850613587159,37.671887499745935
1697042394.1959004,358.0,-0.875,355.625,31.786483287611496,1009.4457583666454,37.66747268103063
1697042394.25474,358.0,-0.875,355.625,32.21211642099174,1009.3645921175686,37.680717123206705
1697042394.313287,358.0,-0.875,355.625,32.296054272380815,1009.5068086422451,37.671887499745935
1697042394.3719585,358.0,-0.875,355.625,32.0412625962425,1009.4963991884448,37.663057857658714
1697042394.433619,358.0,-0.875,355.625,31.025135964101075,1009.5068086422451,37.66747268103063
1697042394.4921827,358.0,-0.875,355.625,32.0412625962425,1009.4357010706959,37.67630231380463
1697042394.5510285,358.0,-0.875,355.625,31.702542967634194,1009.4762838715795,37.66747268103063
1697042394.6098313,358.0,-0.875,355.625,31.363834090516075,1009.4051752256458,37.671887499745935
1697042394.6683075,358.0,-0.875,355.625,31.6186035010298,1009.4762838715795,37.67630231380463
1697042394.7270408,358.0,-0.875,355.625,32.37999297713788,1009.3645921175686,37.671887499745935
1697042394.7860954,358.0,-0.875,355.625,31.873385278253945,1009.4051752256458,37.663057857658714
1697042394.8451128,358.0,-0.875,355.625,31.6186035010298,1009.3645921175686,37.66747268103063
1697042394.9036648,358.0,-0.875,355.625,31.6186035010298,1009.4051752256458,37.671887499745935
1697042394.9621747,358.0,-0.875,355.625,31.36679022144421,1009.4863415405686,37.680717123206705
1697042395.020718,358.0,-0.875,355.625,31.53466488779831,1009.4457583666454,37.67630231380463
1697042395.0793762,358.0,-0.875,355.625,32.889610966481754,1009.3645921175686,37.67630231380463
1697042395.1384184,358.0,-0.875,355.625,32.21211642099174,1009.4457583666454,37.67630231380463
1697042395.1976147,358.0,-0.875,355.625,31.6186035010298,1009.465872895207,37.671887499745935
1697042395.2567093,358.0,-0.875,355.625,32.21211642099174,1009.4051752256458,37.67630231380463
1697042395.3155248,358.0,-0.875,355.625,31.789447899304268,1009.3035375444418,37.67630231380463
1697042395.3742461,358.0,-0.875,355.625,31.53466488779831,1009.4558156414829,37.680717123206705
1697042395.43573,358.0,-0.875,355.625,31.450727127939725,1009.3847051539814,37.680717123206705
1697042395.494408,358.0,-0.875,355.625,30.773317838913798,1009.4353458677056,37.671887499745935
1697042395.552812,358.0,-0.875,355.625,32.21211642099174,1009.4252890081325,37.68954672804102
1697042395.6121333,358.0,-0.875,355.625,31.873385278253945,1009.4558156414829,37.680717123206705
1697042395.6708746,358.0,-0.875,355.625,32.382985935927636,1009.3847051539814,37.680717123206705
1697042395.7293406,358.0,-0.875,355.625,31.028079820675696,1009.3847051539814,37.680717123206705
1697042395.7884448,358.0,-0.875,355.625,32.21211642099174,1009.3847051539814,37.68513192795217
1697042395.847162,358.0,-0.875,355.625,30.6893801706103,1009.3847051539814,37.680717123206705
1697042395.905642,358.0,-0.875,355.625,31.36679022144421,1009.4048181059426,37.680717123206705
1697042395.9639332,358.0,-0.875,355.625,32.466921699691504,1009.4454027061629,37.69396152347326
1697042396.0225136,358.0,-0.875,355.625,31.960307986958643,1009.3947616405193,37.68954672804102
1697042396.0816343,358.0,-0.875,355.625,31.70551137372258,1009.4859873393075,37.68954672804102
1697042396.1404047,358.0,-0.875,355.625,31.70551137372258,1009.4353458677056,37.68954672804102
1697042396.1993861,358.0,-0.8125,355.625,32.72173934743828,1009.3947616405193,37.68513192795217
1697042396.2586071,358.0,-0.875,355.625,32.63780481792671,1009.4454027061629,37.680717123206705
1697042396.317642,358.0,-0.8125,355.625,31.789447899304268,1009.5671567043754,37.68954672804102
1697042396.3785515,358.0,-0.875,355.625,32.215116968434984,1009.5265720053778,37.69396152347326
1697042396.4397676,358.0,-0.875,355.625,31.11498462213114,1009.4759301278157,37.68513192795217
1697042396.4987352,358.0,-0.875,355.625,31.960307986958643,1009.4048181059426,37.707205881830305
1697042396.557342,358.0,-0.875,355.625,32.04424327828311,1009.3541774462549,37.68954672804102
1697042396.6155894,358.0,-0.875,355.625,31.198918968547293,1009.5265720053778,37.69396152347326
1697042396.673755,358.0,-0.875,355.625,31.537640882618888,1009.4048181059426,37.68954672804102
1697042396.7337937,358.0,-0.875,355.625,31.537640882618888,1009.3236490042677,37.68954672804102
1697042396.7924197,358.0,-0.875,355.625,31.792439964359552,1009.4048181059426,37.702791100367904
1697042396.8514626,358.0,-0.875,355.625,31.198918968547293,1009.4859873393075,37.68954672804102
1697042396.9097977,358.0,-0.875,355.625,31.876373548987402,1009.4048181059426,37.68954672804102
1697042396.9683857,358.0,-8.875,355.625,31.876373548987402,1009.4554595235037,37.69396152347326
1697042397.026752,358.0,-0.875,355.625,31.198918968547293,1009.4249309734406,37.69837631424889
1697042397.0853972,358.0,-0.875,355.625,31.537640882618888,1009.4148745502507,37.68954672804102
1697042397.143899,358.0,-0.875,355.625,31.876373548987402,1009.4249309734406,37.69396152347326
1697042397.2029815,358.0,-0.875,355.625,31.792439964359552,1009.4249309734406,37.69837631424889
1697042397.2613053,358.0,-0.875,355.625,31.876373548987402,1009.455100116292,37.702791100367904
1697042397.3197024,358.0,-0.875,355.625,32.386006349417904,1009.4755730948269,37.707205881830305
1697042397.3781846,358.0,-0.875,355.625,31.198918968547293,1009.5061016989351,37.69837631424889
1697042397.4398475,358.0,-0.875,355.625,30.863186702982368,1009.5366295687855,37.69396152347326
1697042397.4990344,358.0,-0.875,355.625,31.708507233070172,1009.4148745502507,37.71162065863609
1697042397.5575182,358.0,-0.875,355.625,31.62457535511434,1009.4249309734406,37.702791100367904
1697042397.616045,358.0,-0.875,355.625,32.215116968434984,1009.5061016989351,37.69837631424889
1697042397.674397,358.0,-0.875,355.625,31.540644330501905,1009.4249309734406,37.707205881830305
1697042397.7328897,358.0,-0.875,355.625,31.453706917096884,1009.5567446322354,37.707205881830305
1697042397.7919803,358.0,-0.875,355.625,31.28584154608305,1009.3638716705464,37.702791100367904
1697042397.8508172,358.0,-0.875,355.625,31.879389273501495,1009.5466871110716,37.71162065863609
1697042397.9101453,358.0,-0.875,355.625,31.879389273501495,1009.4349873755118,37.71162065863609
1697042397.969036,358.0,-0.875,355.625,31.879389273501495,1009.5463301647216,37.707205881830305
1697042398.0271502,358.0,-0.875,355.625,31.540644330501905,1009.4249309734406,37.69396152347326
1697042398.0856433,358.0,-0.875,355.625,31.540644330501905,1009.455100116292,37.71162065863609
1697042398.1444373,358.0,-0.8125,355.625,32.21814497038689,1009.4145136838451,37.707205881830305
1697042398.2032874,358.0,-0.8125,355.625,31.62457535511434,1009.3739272843214,37.71603543078527
1697042398.2620296,358.0,-0.8125,355.625,32.13421556084712,1009.5768596111898,37.707205881830305
1697042398.3206546,358.0,-0.8125,355.625,31.201910140591217,1009.4651564549971,37.71162065863609
1697042398.3792334,358.0,-0.8125,355.625,31.540644330501905,1009.3839828769742,37.72045019827783
1697042398.4403088,358.0,-0.8125,355.625,31.792439964359552,1009.3437603796401,37.707205881830305
1697042398.5001316,358.0,-0.8125,355.625,31.96331991723454,1009.3839828769742,37.71603543078527
1697042398.5661483,358.0,-0.8125,355.625,31.876373548987402,1009.4859873393075,37.68954672804102
1697042398.673628,358.0,-0.8125,355.625,31.453706917096884,1009.4454027061629,37.707205881830305
1697042398.734269,358.0,-0.8125,355.625,32.21814497038689,1009.4655163197253,37.702791100367904
1697042398.7932768,358.0,-0.8125,355.625,31.540644330501905,1009.5362730799627,37.71603543078527
1697042398.8522987,358.0,-0.8125,355.625,31.45671415921318,1009.4651564549971,37.707205881830305
1697042398.9107845,358.0,-0.8125,355.625,31.540644330501905,1009.4651564549971,37.71603543078527
1697042398.9694355,358.0,-0.8125,355.625,31.37278484125309,1009.4651564549971,37.71162065863609
1697042399.028054,358.0,-0.8125,355.625,31.37278484125309,1009.4651564549971,37.71603543078527
1697042399.0869598,358.0,-0.8125,355.625,32.97961813002869,1009.4651564549971,37.71603543078527
1697042399.1458118,358.0,-0.8125,355.625,31.117979588432938,1009.3839828769742,37.71603543078527
1697042399.2047112,358.0,-0.8125,355.625,32.050287004626135,1009.3839828769742,37.71603543078527
1697042399.2636383,358.0,-0.8125,355.625,31.795459483092166,1009.4752127725774,37.72486496111378
1697042399.3221724,358.0,-0.8125,355.625,31.37278484125309,1009.485269069031,37.72486496111378
1697042399.38078,358.0,-0.8125,355.625,31.96635930172395,1009.3940384485051,37.73369447281584
1697042399.4468746,358.0,-0.8125,355.625,31.45671415921318,1009.5664442708562,37.72486496111378
1697042399.5063176,358.0,-0.8125,355.625,31.28885637662163,1009.4651564549971,37.72927971929312
1697042399.5647619,358.0,-0.8125,355.625,31.882432452125805,1009.4040939989117,37.72486496111378
1697042399.6235929,358.0,-0.8125,355.625,31.882432452125805,1009.4040939989117,37.72486496111378
1697042399.6818812,358.0,-0.8125,355.625,32.050287004626135,1009.4040939989117,37.73369447281584
1697042399.7403953,358.0,-0.8125,355.625,31.882432452125805,1009.485269069031,37.72045019827783
1697042399.7990434,358.0,-0.8125,355.625,32.22120042716229,1009.4446815175089,37.72927971929312
1697042399.8577425,358.0,-0.8125,355.625,31.543675231772024,1009.485269069031,37.73369447281584
1697042399.9160178,358.0,-0.8125,355.625,31.543675231772024,1009.4242050363455,37.72486496111378
1697042399.974527,358.0,-0.8125,355.625,31.204928765304047,1009.3836168046295,37.73810922168195
1697042400.0328686,358.0,-0.8125,355.625,31.204928765304047,1009.3735616694962,37.72486496111378
1697042400.091381,358.0,-0.8125,355.625,32.22120042716229,1009.3635065132376,37.73369447281584
1697042400.1503553,358.0,-0.8125,355.625,31.204928765304047,1009.4242050363455,37.72486496111378
1697042400.209038,358.0,-0.8125,355.625,30.866193051934815,1009.485269069031,37.73369447281584
1697042400.2682264,358.0,-0.8125,355.625,31.882432452125805,1009.5560265351305,37.73369447281584
1697042400.3269737,358.0,-0.8125,355.625,32.22120042716229,1009.4342605233701,37.74252396589145
1697042400.386534,358.0,-0.8125,355.625,30.44354057117379,1009.4242050363455,37.72927971929312
1697042400.4486344,358.0,-0.8125,355.625,31.798506455836613,1009.4141495281921,37.73369447281584
1697042400.508062,358.0,-0.8125,355.625,32.1372748117279,1009.505381598552,37.72927971929312
1697042400.566726,358.0,-0.8125,355.625,32.1372748117279,1009.4242050363455,37.73369447281584
1697042400.625464,358.0,-0.8125,355.625,32.05335004959262,1009.5459699290456,37.72927971929312
1697042400.6839888,358.0,-0.8125,355.625,32.559979157663626,1009.4849049999424,37.73369447281584
1697042400.7427125,358.0,-0.8125,355.625,31.037076102620347,1009.3836168046295,37.73369447281584
1697042400.8013484,358.0,-0.8125,355.625,31.882432452125805,1009.495325344356,37.73369447281584
1697042400.8603103,358.0,-0.8125,355.625,32.05335004959262,1009.505381598552,37.73810922168195
1697042400.9190533,358.0,-0.8125,355.625,31.375823330788084,1009.4443159892637,37.73369447281584
1697042400.9776928,358.0,-0.8125,355.625,31.798506455836613,1009.5154378316163,37.73369447281584
1697042401.0373626,358.0,-0.8125,355.625,31.459748854628035,1009.4443159892637,37.74252396589145
1697042401.0964997,358.0,-0.8125,355.625,31.71458131285146,1009.5355502343447,37.73810922168195
1697042401.1553273,358.0,-0.8125,355.625,31.71458131285146,1009.4242050363455,37.73810922168195
1697042401.2138226,358.0,-0.8125,355.625,32.39212954180847,1009.4342605233701,37.73369447281584
1697042401.2724383,358.0,-0.8125,355.625,31.630657023160506,1009.4647933009858,37.74252396589145
